,open,close,high,low,volume,money
2014-02-20,4211.7,4149.07,4221.63,4139.2,6256447800.0,62300133273.0
2014-02-21,4142.3,4121.92,4156.79,4085.82,4801788300.0,47228926620.0
2014-02-24,4102.56,4105.79,4105.79,4043.51,5123873300.0,52821387266.0
2014-02-25,4109.49,3961.44,4141.26,3937.17,6566527100.0,70061216332.0
2014-02-26,3941.12,3987.48,3988.06,3883.96,4885673600.0,49764846080.0
2014-02-27,3992.72,3934.73,4053.85,3932.31,5451092300.0,57316272091.0
2014-02-28,3926.77,3975.93,3976.13,3874.72,4660119900.0,48254509395.0
2014-03-03,3975.54,4058.8,4059.19,3969.3,5129025700.0,53495701236.0
2014-03-04,4045.2,4059.57,4067.43,4016.03,5365560900.0,54602426627.0
2014-03-05,4064.96,4037.78,4075.75,4031.92,5314363100.0,51928401778.0
2014-03-06,4030.65,4032.76,4042.21,3980.28,4818990300.0,46614619335.0
2014-03-07,4032.14,4012.45,4051.03,3992.94,4568632000.0,45596345165.0
2014-03-10,3981.51,3860.24,3981.51,3856.1,4966555400.0,47348547414.0
2014-03-11,3848.17,3864.26,3889.24,3826.93,3993967800.0,37450245319.0
2014-03-12,3857.58,3865.66,3894.06,3803.73,4122116000.0,36976695865.0
2014-03-13,3865.92,3907.15,3907.85,3861.71,3706465800.0,34137589291.0
2014-03-14,3891.2,3888.97,3913.5,3860.32,3514083300.0,33406192196.0
2014-03-17,3889.9,3967.15,3967.85,3889.9,3928817100.0,38774435121.0
2014-03-18,3970.66,3989.2,4009.35,3968.89,4427084200.0,44080433148.0
2014-03-19,3979.25,3980.67,3980.74,3944.09,4266895800.0,39248886485.0
2014-03-20,3973.15,3876.58,4000.37,3876.43,4986305600.0,44829609970.0
2014-03-21,3857.82,3952.39,3954.26,3828.92,5236272100.0,45269601668.0
2014-03-24,3954.05,3985.86,3995.86,3944.69,5420297800.0,45816784065.0
2014-03-25,3977.88,3991.14,4007.93,3967.62,5366702600.0,45244076393.0
2014-03-26,3997.17,4001.5,4009.88,3987.19,4627750200.0,39747128884.0
2014-03-27,3994.82,3944.04,3996.25,3943.79,4945987200.0,41581287209.0
2014-03-28,3935.2,3865.3,3951.73,3855.48,5345826500.0,43844891578.0
2014-03-31,3865.0,3840.54,3878.0,3815.74,3833777800.0,31097095713.0
2014-04-01,3836.5,3899.49,3899.66,3835.23,3465522000.0,29332505803.0
2014-04-02,3901.19,3902.04,3922.08,3891.55,4398194300.0,34207477515.0
2014-04-03,3902.07,3896.28,3919.17,3880.4,4234271200.0,33958648555.0
2014-04-04,3888.73,3939.23,3939.61,3881.96,3820321800.0,32452790131.0
2014-04-08,3927.51,3981.63,3981.63,3918.98,4261820800.0,37712924941.0
2014-04-09,3987.43,4018.55,4019.09,3987.43,4368503500.0,39980312964.0
2014-04-10,4022.05,4038.84,4052.84,4012.66,5117418100.0,46752707217.0
2014-04-11,4021.96,4021.19,4031.21,4001.8,4324739300.0,39566857902.0
2014-04-14,4019.51,4051.33,4051.49,4018.74,4157174200.0,37820284322.0
2014-04-15,4050.33,4021.91,4050.33,4015.09,4545686800.0,41713771291.0
2014-04-16,4010.36,4019.88,4026.76,3992.5,3810511500.0,34759895561.0
2014-04-17,4025.38,4014.94,4035.37,4012.71,3871839000.0,35587633381.0
2014-04-18,4006.88,4029.26,4029.76,3995.55,3473647900.0,32247621176.0
2014-04-21,4004.61,3965.34,4032.85,3962.29,4025395100.0,38253411038.0
2014-04-22,3957.22,3947.17,3974.63,3889.78,4193482000.0,39218301992.0
2014-04-23,3942.5,3929.17,3956.41,3913.18,3074191200.0,29374317387.0
2014-04-24,3924.45,3884.81,3931.51,3884.59,3234572000.0,29781616866.0
2014-04-25,3879.45,3800.68,3886.76,3797.47,3600061900.0,31763963150.0
2014-04-28,3785.96,3684.59,3785.96,3679.96,3667033000.0,31495246462.0
2014-04-29,3678.62,3738.93,3739.25,3678.01,2829741800.0,24757446877.0
2014-04-30,3734.8,3766.17,3770.73,3728.41,2659282800.0,23450154334.0
2014-05-05,3761.23,3798.29,3798.36,3746.19,2861542100.0,24739037389.0
2014-05-06,3795.36,3817.98,3831.41,3790.51,3060038400.0,28050980592.0
2014-05-07,3806.84,3749.97,3806.84,3747.78,2936363100.0,26315376425.0
2014-05-08,3740.25,3754.01,3798.22,3733.75,3051595300.0,26226566995.0
2014-05-09,3748.49,3716.02,3752.45,3688.05,2948883400.0,25743202457.0
2014-05-12,3738.67,3812.76,3812.83,3730.95,4245480900.0,36840651775.0
2014-05-13,3810.49,3806.89,3819.75,3788.46,3581498000.0,31736405914.0
2014-05-14,3805.15,3803.8,3816.41,3796.11,2830755500.0,24921685301.0
2014-05-15,3797.12,3732.34,3799.08,3728.32,3077118200.0,27786830239.0
2014-05-16,3722.56,3726.66,3733.28,3685.07,2671334600.0,23727980955.0
2014-05-19,3722.39,3705.36,3722.39,3679.64,2420359100.0,21748598388.0
2014-05-20,3720.23,3715.71,3748.75,3708.14,2484602200.0,23170288220.0
2014-05-21,3708.12,3747.33,3747.55,3680.89,2404689100.0,21705642894.0
2014-05-22,3748.93,3746.14,3788.06,3744.6,3096098500.0,28187212018.0
2014-05-23,3742.99,3786.56,3786.56,3742.98,2887723300.0,26927286960.0
2014-05-26,3798.73,3827.49,3827.59,3798.73,3339637200.0,33591791346.0
2014-05-27,3825.37,3818.32,3834.42,3812.89,3274276000.0,31962326173.0
2014-05-28,3818.35,3861.59,3862.1,3813.0,3677476500.0,35782559652.0
2014-05-29,3862.3,3821.87,3874.1,3821.42,3736467400.0,37967022147.0
2014-05-30,3818.47,3829.24,3840.86,3798.8,3447981400.0,33847052964.0
2014-06-03,3833.12,3822.72,3845.48,3821.43,3015499100.0,29295593636.0
2014-06-04,3820.5,3789.29,3820.76,3760.29,3024040700.0,28984446831.0
2014-06-05,3783.88,3832.05,3832.38,3779.99,2958072700.0,28079556690.0
2014-06-06,3833.38,3818.33,3837.4,3800.09,2992632200.0,28796450162.0
2014-06-09,3809.59,3797.43,3830.6,3795.17,2681952300.0,26434007582.0
2014-06-10,3801.51,3840.02,3840.24,3784.05,3029738700.0,30344459226.0
2014-06-11,3838.67,3858.05,3859.03,3832.53,3191529500.0,32291652022.0
2014-06-12,3851.23,3850.11,3857.91,3832.94,3513491800.0,34175926746.0
2014-06-13,3846.62,3891.56,3894.54,3843.62,3984079700.0,40322196684.0
2014-06-16,3893.92,3914.98,3915.22,3893.17,3929475800.0,41025140790.0
2014-06-17,3909.62,3879.34,3909.62,3876.23,3986075400.0,39004922894.0
2014-06-18,3878.69,3858.1,3881.39,3855.23,4068867100.0,39421196527.0
2014-06-19,3853.59,3755.69,3860.3,3739.41,4335149000.0,40226893351.0
2014-06-20,3751.18,3789.34,3789.41,3751.08,2933163000.0,27250323579.0
2014-06-23,3790.84,3815.88,3827.83,3790.84,3220035100.0,30811520126.0
2014-06-24,3814.53,3839.2,3839.59,3812.75,3414969400.0,33396771453.0
2014-06-25,3835.59,3814.03,3835.59,3803.29,3041989400.0,29769187329.0
2014-06-26,3812.91,3861.95,3863.09,3812.91,4055070100.0,38363054368.0
2014-06-27,3861.1,3889.32,3905.54,3853.75,4847612000.0,44256525709.0
2014-06-30,3895.15,3924.9,3925.44,3889.64,4920966300.0,45852764409.0
2014-07-01,3927.48,3951.73,3951.92,3917.53,4881398500.0,46780257365.0
2014-07-02,3950.47,3979.31,3979.37,3937.24,5296635700.0,49258527917.0
2014-07-03,3978.82,4019.65,4026.07,3972.12,6118409400.0,55067891148.0
2014-07-04,4018.39,4004.56,4022.22,3997.76,5516638900.0,49997473982.0
2014-07-07,4004.1,4014.49,4024.37,3992.28,5119715300.0,48129086313.0
2014-07-08,4012.55,4039.71,4039.92,3982.33,5018074400.0,50114329367.0
2014-07-09,4033.82,3982.4,4047.38,3981.25,5694464500.0,56785289590.0
2014-07-10,3980.5,3982.2,4008.13,3975.7,4870848400.0,49693965459.0
2014-07-11,3979.73,4029.75,4033.89,3978.1,5307468700.0,52241335022.0
2014-07-14,4033.71,4090.8,4090.8,4033.7,6059248000.0,58095423357.0
2014-07-15,4089.35,4093.11,4098.28,4063.6,6683399800.0,60773689964.0
2014-07-16,4089.65,4062.12,4105.02,4046.55,5941441700.0,54188896321.0
2014-07-17,4055.91,4031.44,4055.91,4006.28,4998835800.0,44531890407.0
2014-07-18,4018.36,4042.52,4066.18,4012.51,4958258600.0,44684250153.0
2014-07-21,4038.74,4030.24,4048.94,4017.45,4418609400.0,40783090203.0
2014-07-22,4024.42,4083.29,4086.11,4023.02,5467301600.0,50308587198.0
2014-07-23,4083.08,4057.11,4094.65,4042.04,5851827600.0,52667947011.0
2014-07-24,4055.14,4054.22,4073.86,4013.55,6273828700.0,54485179264.0
2014-07-25,4052.03,4089.8,4089.8,4047.87,5504340800.0,49022362222.0
2014-07-28,4106.99,4168.37,4168.39,4106.99,7952835100.0,70428854394.0
2014-07-29,4173.17,4207.86,4221.57,4167.27,8076083100.0,75538996027.0
2014-07-30,4198.41,4214.84,4220.21,4184.35,6914667600.0,68380608506.0
2014-07-31,4211.07,4257.05,4257.41,4208.57,6571104000.0,65347460960.0
2014-08-01,4242.3,4210.22,4268.43,4201.92,7817189300.0,74451501289.0
2014-08-04,4213.11,4278.85,4278.85,4213.11,6608314800.0,61712975929.0
2014-08-05,4284.15,4300.12,4300.51,4262.76,7437961600.0,68408087519.0
2014-08-06,4291.63,4328.6,4336.76,4276.68,7450724800.0,70105526860.0
2014-08-07,4329.3,4286.09,4348.19,4284.22,7113573800.0,67096777592.0
2014-08-08,4287.94,4311.7,4317.93,4283.61,5739771600.0,56641088555.0
2014-08-11,4317.35,4377.02,4377.24,4317.35,6479859200.0,63782885172.0
2014-08-12,4378.25,4399.81,4400.0,4370.23,6726292900.0,66976600235.0
2014-08-13,4399.4,4401.81,4410.46,4347.37,7311060000.0,72425032488.0
2014-08-14,4397.21,4373.5,4426.47,4368.71,7461788000.0,71659794240.0
2014-08-15,4372.77,4423.64,4428.97,4368.34,6497228700.0,64887976007.0
2014-08-18,4434.18,4483.54,4483.57,4434.18,7152626100.0,72487150029.0
2014-08-19,4491.17,4496.94,4500.8,4461.98,7752149100.0,80824709275.0
2014-08-20,4495.82,4497.4,4521.25,4481.92,7636869200.0,74592337197.0
2014-08-21,4498.49,4495.44,4501.66,4442.64,7225705400.0,72267555378.0
2014-08-22,4491.63,4521.75,4526.24,4478.79,7203475900.0,71989848481.0
2014-08-25,4521.81,4487.14,4522.7,4476.2,6797546900.0,69175500425.0
2014-08-26,4474.45,4407.59,4490.9,4390.11,6960691100.0,68801722151.0
2014-08-27,4401.88,4421.21,4432.15,4401.67,5435973800.0,57056865409.0
2014-08-28,4423.76,4381.49,4431.58,4368.67,5435598200.0,55709092923.0
2014-08-29,4378.62,4427.88,4427.88,4370.85,4372281200.0,45962091441.0
2014-09-01,4436.55,4507.44,4507.49,4436.11,5768541800.0,62594382274.0
2014-09-02,4519.24,4576.12,4576.12,4514.73,8415383800.0,87290950658.0
2014-09-03,4582.48,4608.56,4612.33,4571.95,8792713400.0,91114137216.0
2014-09-04,4611.56,4647.89,4648.22,4598.86,9431810000.0,95294218772.0
2014-09-05,4654.52,4666.47,4666.92,4629.18,9082661700.0,91527801339.0
2014-09-09,4672.11,4701.7,4701.94,4643.38,8928430600.0,90541430064.0
2014-09-10,4686.12,4709.91,4713.96,4662.18,8618734400.0,86626217303.0
2014-09-11,4707.05,4704.94,4762.13,4670.64,9766970500.0,99548941521.0
2014-09-12,4698.11,4756.95,4757.04,4689.63,7855002500.0,78101715993.0
2014-09-15,4759.77,4807.56,4810.07,4752.85,9287306400.0,93727091981.0
2014-09-16,4809.44,4645.55,4816.32,4643.86,11731022900.0,115746940718.0
2014-09-17,4649.61,4686.05,4686.39,4604.67,8627612900.0,80739930253.0
2014-09-18,4679.11,4719.01,4719.58,4663.15,7791305700.0,70041531635.0
2014-09-19,4718.78,4758.73,4762.17,4705.09,7389142500.0,71508698238.0
2014-09-22,4753.8,4694.23,4753.8,4682.62,7766707300.0,75028837431.0
2014-09-23,4693.37,4754.47,4754.47,4692.9,7167912800.0,72122820292.0
2014-09-24,4746.62,4815.71,4816.18,4733.56,8489014300.0,85795434685.0
2014-09-25,4826.98,4814.73,4861.8,4797.27,9233939600.0,92849405302.0
2014-09-26,4803.44,4829.94,4833.8,4787.31,7296852300.0,75214793503.0
2014-09-29,4847.82,4877.44,4880.15,4847.82,8091809100.0,82373936871.0
2014-09-30,4886.56,4916.12,4921.08,4877.88,8175504700.0,84266876755.0
2014-10-08,4935.05,4993.53,4993.61,4913.68,9035851200.0,92697659105.0
2014-10-09,4996.66,5004.0,5010.82,4936.73,10430328400.0,106970816332.0
2014-10-10,4987.04,4981.85,5007.13,4952.19,9612392700.0,98663729327.0
2014-10-13,4964.23,4982.68,4982.68,4906.16,8313454600.0,86362918234.0
2014-10-14,4978.9,4966.08,5013.95,4933.6,8229218800.0,85600756875.0
2014-10-15,4967.23,4987.71,4988.18,4922.48,8198574800.0,84289749588.0
2014-10-16,4962.58,4906.24,5007.27,4906.24,9575317500.0,97600209795.0
2014-10-17,4894.59,4860.73,4914.66,4771.77,8522981700.0,84583435055.0
2014-10-20,4873.45,4929.16,4929.47,4869.88,6459660300.0,67365828243.0
2014-10-21,4929.23,4884.02,4942.46,4878.18,6781318300.0,69276410674.0
2014-10-22,4881.51,4825.61,4902.78,4821.19,6136080800.0,64013598945.0
2014-10-23,4815.12,4755.23,4832.43,4732.76,6501240100.0,65545609739.0
2014-10-24,4757.09,4774.67,4800.36,4754.89,5633389600.0,55331137358.0
2014-10-27,4762.52,4809.52,4809.94,4739.33,5600358600.0,55268773413.0
2014-10-28,4819.55,4924.95,4925.09,4819.55,7511301400.0,76495547386.0
2014-10-29,4938.72,4991.76,4999.96,4923.52,10560867100.0,106415988228.0
2014-10-30,4988.97,4992.63,5021.19,4975.79,9916860400.0,98486130913.0
2014-10-31,4999.0,4986.42,5012.26,4945.29,9166905900.0,92182213087.0
2014-11-03,4993.17,5028.7,5028.76,4992.53,9219743500.0,91560095721.0
2014-11-04,5028.54,5003.47,5036.1,4983.05,9380765100.0,91176863840.0
2014-11-05,5004.89,4995.44,5013.61,4976.13,8467857200.0,81152275617.0
2014-11-06,4992.72,5024.85,5025.23,4959.73,7965074100.0,80227181703.0
2014-11-07,5029.8,4977.26,5049.28,4956.87,9620128500.0,97187742398.0
2014-11-10,4989.44,5031.0,5031.2,4973.32,8524291800.0,85303607050.0
2014-11-11,5038.68,4881.48,5041.33,4842.5,10650660200.0,104908838887.0
2014-11-12,4866.43,4965.38,4965.38,4855.63,7286072900.0,72056522141.0
2014-11-13,4963.73,4921.67,4967.21,4889.37,8706349800.0,88982956345.0
2014-11-14,4901.14,4909.61,4920.09,4862.39,6575380900.0,65868662494.0
2014-11-17,4925.47,4958.47,4982.52,4894.65,6843922200.0,70056723948.0
2014-11-18,4951.59,4967.65,4973.85,4947.02,6349050000.0,62652364495.0
2014-11-19,4967.64,4985.1,5002.44,4959.49,6816471500.0,68842441796.0
2014-11-20,4972.74,4974.63,4990.94,4961.6,5967675500.0,60572567731.0
2014-11-21,4975.53,5029.77,5029.78,4975.44,7286676200.0,74666845524.0
2014-11-24,5088.23,5112.12,5130.03,5065.19,11851560600.0,118607305575.0
2014-11-25,5118.69,5189.0,5189.43,5106.52,10777001600.0,113198463272.0
2014-11-26,5198.13,5214.21,5215.64,5168.18,10988009700.0,117427497336.0
2014-11-27,5229.4,5251.39,5251.7,5202.76,12058736700.0,125432953805.0
2014-11-28,5249.66,5245.27,5261.16,5193.35,12536175200.0,130492839959.0
2014-12-01,5246.43,5208.14,5247.01,5181.1,11592338900.0,120869295163.0
2014-12-02,5201.37,5277.66,5278.65,5196.09,10940700400.0,117627765454.0
2014-12-03,5284.57,5339.01,5339.25,5245.36,15294699000.0,164129646519.0
2014-12-04,5345.01,5451.96,5452.34,5343.13,15212197500.0,168985379514.0
2014-12-05,5462.76,5333.89,5464.23,5185.35,17243698200.0,192822397127.0
2014-12-08,5310.57,5412.67,5435.79,5266.02,15240200200.0,173052970205.0
2014-12-09,5392.95,5195.41,5465.09,5181.52,19760866600.0,218570643403.0
2014-12-10,5184.02,5374.1,5374.23,5150.99,13131167300.0,143553422183.0
2014-12-11,5366.21,5454.44,5454.92,5341.86,13986962800.0,152239236372.0
2014-12-12,5457.23,5493.2,5498.95,5437.65,11656282900.0,128461475257.0
2014-12-15,5485.13,5583.6,5588.85,5466.79,12968103200.0,148824933346.0
2014-12-16,5590.27,5606.69,5609.68,5548.96,12511682300.0,144130950510.0
2014-12-17,5597.88,5557.29,5597.88,5488.8,13313451100.0,150577863965.0
2014-12-18,5551.04,5558.05,5598.98,5543.4,10713899800.0,123272365978.0
2014-12-19,5554.66,5524.12,5558.18,5423.75,13338714600.0,148955810733.0
2014-12-22,5523.66,5305.21,5523.96,5279.96,15132754000.0,161634561630.0
2014-12-23,5273.99,5193.72,5316.72,5187.63,9528258800.0,104442394497.0
2014-12-24,5212.07,5262.36,5263.2,5197.72,8614574700.0,95316706929.0
2014-12-25,5279.3,5364.56,5365.07,5272.32,8976662400.0,100094604429.0
2014-12-26,5370.33,5422.75,5423.35,5359.53,10578671400.0,119120593922.0
2014-12-29,5436.49,5367.64,5436.49,5330.33,12069624100.0,136056914210.0
2014-12-30,5357.39,5275.09,5366.16,5261.61,9891032800.0,114207663760.0
2014-12-31,5274.65,5322.71,5322.71,5241.36,9368289900.0,104486026187.0
2015-01-05,5338.75,5417.02,5427.23,5314.34,12878760300.0,139343031794.0
2015-01-06,5389.9,5479.86,5482.12,5354.34,12375449600.0,140328098392.0
2015-01-07,5471.4,5488.24,5492.82,5436.92,9605049400.0,111787081649.0
2015-01-08,5482.39,5444.04,5497.74,5418.01,9563461700.0,108520980686.0
2015-01-09,5424.5,5409.06,5497.69,5409.06,9064080800.0,105390251286.0
2015-01-12,5386.58,5332.22,5386.58,5303.73,7802643000.0,89363510308.0
2015-01-13,5333.97,5405.09,5407.63,5333.97,6869376600.0,84711070629.0
2015-01-14,5404.37,5379.74,5417.8,5350.16,6708649700.0,83215914595.0
2015-01-15,5380.45,5449.04,5449.26,5380.34,6788551300.0,81580602470.0
2015-01-16,5459.19,5520.12,5520.78,5454.24,8450684400.0,104671600817.0
2015-01-19,5359.47,5281.9,5475.66,5222.04,10533627200.0,121918330584.0
2015-01-20,5303.18,5472.51,5472.74,5303.18,9193795300.0,113837154366.0
2015-01-21,5490.84,5611.69,5611.98,5490.53,11016742800.0,137794973680.0
2015-01-22,5617.61,5690.16,5690.43,5610.09,10541262100.0,134778391082.0
2015-01-23,5697.84,5633.29,5699.73,5611.07,9944033700.0,124087905095.0
2015-01-26,5644.03,5758.98,5759.37,5636.2,10129879400.0,126015650415.0
2015-01-27,5767.74,5773.82,5783.99,5670.43,11431798700.0,139606298727.0
2015-01-28,5756.68,5739.92,5798.57,5722.49,10238641500.0,123833495291.0
2015-01-29,5692.39,5701.2,5739.49,5670.51,8453858000.0,102904620083.0
2015-01-30,5708.28,5632.73,5735.93,5631.56,8059327300.0,100020597430.0
2015-02-02,5568.44,5609.39,5652.67,5539.52,7187186300.0,87828911030.0
2015-02-03,5627.4,5707.48,5708.28,5627.4,7543255900.0,98565929024.0
2015-02-04,5720.98,5683.52,5734.33,5680.83,8092671600.0,104846863054.0
2015-02-05,5741.19,5654.22,5745.14,5654.22,8832435500.0,114976816031.0
2015-02-06,5640.02,5534.78,5657.66,5510.76,7627761000.0,95597146323.0
2015-02-09,5526.14,5504.97,5551.9,5492.55,5587343800.0,71258538761.0
2015-02-10,5502.73,5580.7,5581.34,5500.53,5497376900.0,72864169333.0
2015-02-11,5587.64,5641.79,5642.3,5587.44,5805956600.0,78478438991.0
2015-02-12,5647.55,5681.34,5689.74,5640.86,6269177400.0,86260852841.0
2015-02-13,5709.16,5769.27,5789.38,5709.16,8230636700.0,110777388987.0
2015-02-16,5786.15,5869.71,5870.08,5786.04,8230557500.0,113009193538.0
2015-02-17,5888.87,5911.1,5914.28,5877.95,8093887200.0,107302052647.0
2015-02-25,5926.23,5906.54,5952.71,5887.37,8355061500.0,109965828499.0
2015-02-26,5903.26,5969.56,5970.06,5897.72,9092074400.0,113711184402.0
2015-02-27,5974.36,6018.46,6025.11,5970.68,9656068200.0,125337251201.0
2015-03-02,6064.82,6139.79,6139.79,6039.25,12723533100.0,168615019570.0
2015-03-03,6124.28,6118.66,6199.5,6099.13,14695326300.0,191869230411.0
2015-03-04,6114.69,6210.42,6211.09,6114.21,11922633400.0,159432393741.0
2015-03-05,6212.66,6208.99,6217.79,6161.38,12095908900.0,160069239733.0
2015-03-06,6214.33,6133.03,6234.11,6129.62,10931372500.0,143376389233.0
2015-03-09,6113.58,6212.24,6212.57,6080.54,9870221500.0,127801029077.0
2015-03-10,6214.52,6276.48,6299.28,6205.92,10291505900.0,135647659212.0
2015-03-11,6275.17,6262.89,6281.19,6236.79,9946245300.0,131495189042.0
2015-03-12,6273.69,6260.14,6288.52,6220.63,10182147400.0,135322669321.0
2015-03-13,6271.82,6329.58,6329.7,6271.82,9522982800.0,127280146278.0
2015-03-16,6369.2,6516.77,6517.03,6369.2,13705832000.0,189423838762.0
2015-03-17,6547.39,6618.05,6635.1,6525.83,17258333800.0,235496437807.0
2015-03-18,6624.39,6728.07,6728.51,6612.46,16461634800.0,221265197128.0
2015-03-19,6733.12,6782.46,6783.14,6687.44,16687298800.0,226098981798.0
2015-03-20,6789.06,6850.9,6862.38,6786.34,15216231900.0,218477065296.0
2015-03-23,6891.92,7017.15,7017.48,6891.92,17177813100.0,249560696810.0
2015-03-24,7042.93,7046.12,7055.1,6801.55,19706688100.0,287241225505.0
2015-03-25,7051.82,7124.87,7170.83,7001.51,16957544800.0,255698438889.0
2015-03-26,7104.04,7074.44,7171.62,6995.65,16392638000.0,246538405492.0
2015-03-27,7076.49,7155.94,7167.37,7060.43,12646098200.0,189864130776.0
2015-03-30,7180.06,7245.5,7259.54,7180.06,16321954600.0,238312214579.0
2015-03-31,7280.15,7253.1,7328.85,7214.48,16990600300.0,253293317311.0
2015-04-01,7258.83,7425.73,7430.94,7258.74,15491880600.0,237481252005.0
2015-04-02,7463.91,7560.65,7561.2,7447.12,16765094900.0,260629000508.0
2015-04-03,7532.15,7679.01,7682.72,7494.36,17012356100.0,264305090175.0
2015-04-07,7728.91,7863.28,7863.6,7728.8,18090483500.0,286054839446.0
2015-04-08,7908.77,7808.0,7920.98,7674.07,18949572700.0,307712107371.0
2015-04-09,7818.2,7746.15,7818.2,7483.28,18275474900.0,291842959033.0
2015-04-10,7727.01,7952.19,7971.62,7683.8,16150296600.0,259672639084.0
2015-04-13,7994.25,8122.89,8143.38,7977.0,17848498700.0,297003782885.0
2015-04-14,8129.73,8119.96,8192.24,8039.95,18319049700.0,298146028076.0
2015-04-15,8093.13,7802.75,8093.13,7786.93,16721102400.0,266483492173.0
2015-04-16,7705.46,7912.09,7976.12,7607.4,14324605900.0,230085191149.0
2015-04-17,7979.35,7980.76,8032.07,7925.74,19110982400.0,299254996476.0
2015-04-20,7967.03,7839.9,8051.47,7801.03,21459606500.0,330349024790.0
2015-04-21,7852.52,8112.69,8113.02,7846.61,16981040900.0,272448488963.0
2015-04-22,8180.12,8323.43,8333.82,8179.3,19915692200.0,318652486694.0
2015-04-23,8371.85,8410.7,8447.92,8275.13,19799496300.0,322874340203.0
2015-04-24,8321.33,8419.09,8453.34,8256.2,18352767600.0,304027512457.0
2015-04-27,8503.57,8513.02,8576.48,8413.23,18568553100.0,307313974984.0
2015-04-28,8533.67,8266.48,8543.33,8187.15,18425762500.0,303637308443.0
2015-04-29,8248.32,8428.25,8449.7,8204.73,14507472700.0,248413782288.0
2015-04-30,8460.39,8469.67,8551.47,8458.6,14665389100.0,252898934988.0
2015-05-04,8493.96,8510.48,8532.65,8381.37,13620460100.0,235268989084.0
2015-05-05,8501.12,8199.34,8501.12,8160.66,14422427500.0,237914882236.0
2015-05-06,8220.6,8083.0,8359.3,8012.48,12931393500.0,219298265969.0
2015-05-07,8043.01,7903.48,8076.23,7886.36,11257094100.0,179222925143.0
2015-05-08,7989.34,8201.29,8201.8,7983.83,11888757400.0,203153653220.0
2015-05-11,8292.63,8558.22,8558.8,8242.1,14857231000.0,268455218775.0
2015-05-12,8595.08,8745.68,8746.21,8564.66,16584906300.0,301031750446.0
2015-05-13,8719.58,8824.93,8909.58,8643.43,17498644100.0,317305028687.0
2015-05-14,8829.83,8813.39,8878.47,8725.3,14901785300.0,272167506940.0
2015-05-15,8790.01,8742.89,8828.11,8626.23,14371357700.0,256824534229.0
2015-05-18,8725.41,8903.59,8929.94,8698.9,14044539000.0,255350811844.0
2015-05-19,8927.39,9124.83,9125.51,8904.19,15175459200.0,270857991882.0
2015-05-20,9176.03,9277.33,9429.22,9173.4,19095596700.0,341437208676.0
2015-05-21,9320.84,9619.22,9620.09,9320.23,18717799200.0,339920131722.0
2015-05-22,9756.53,9778.17,9821.81,9547.42,22250787200.0,408872004093.0
2015-05-25,9717.51,10040.09,10040.71,9659.32,22846395400.0,415725085212.0
2015-05-26,10117.73,10373.58,10373.84,10046.24,23851427600.0,454167426028.0
2015-05-27,10421.3,10497.34,10539.75,10192.18,23261218000.0,448444546291.0
2015-05-28,10501.36,9868.42,10637.91,9860.55,25809407500.0,484525592023.0
2015-05-29,9846.39,9966.84,10140.1,9433.09,19877263800.0,365693602561.0
2015-06-01,10067.53,10488.31,10488.89,10067.53,18601613600.0,352129991083.0
2015-06-02,10592.75,10886.4,10887.88,10541.28,21323422500.0,413213449136.0
2015-06-03,10973.96,10979.99,11055.21,10674.07,20905957000.0,422516264097.0
2015-06-04,10986.42,10965.41,11023.34,10269.04,21146018900.0,416105854537.0
2015-06-05,11117.36,11144.52,11236.15,10887.17,24887460000.0,484267027835.0
2015-06-08,11157.18,11030.92,11157.18,10860.39,23563058100.0,457818555545.0
2015-06-09,11009.88,11013.74,11089.2,10861.58,18518446900.0,365243116871.0
2015-06-10,10947.49,11208.06,11319.9,10830.33,18459036400.0,375121156378.0
2015-06-11,11220.07,11366.29,11367.63,11155.95,19036798100.0,381798543810.0
2015-06-12,11424.33,11545.89,11616.38,11400.65,21065558700.0,425433231496.0
2015-06-15,11589.95,11332.89,11616.35,11304.04,20587737900.0,425890897184.0
2015-06-16,11205.75,10879.84,11205.75,10768.62,17950384100.0,362990370958.0
2015-06-17,10865.39,11100.55,11133.11,10497.69,16003958700.0,321536145071.0
2015-06-18,11093.3,10731.38,11178.32,10714.33,15435193900.0,307393311194.0
2015-06-19,10475.92,9987.41,10601.04,9968.99,13784861100.0,260339529543.0
2015-06-23,9951.78,10046.88,10074.83,9333.91,14104583900.0,255196431887.0
2015-06-24,10136.25,10267.63,10271.23,9950.62,15820943900.0,300642771685.0
2015-06-25,10298.56,9906.1,10343.05,9771.89,16407338300.0,314829259196.0
2015-06-26,9571.56,9078.07,9603.13,9059.36,14507658600.0,247206315502.0
2015-06-29,9267.03,8484.64,9281.17,8339.33,18165277800.0,291293816729.0
2015-06-30,8302.18,8906.02,8912.4,7882.33,19556853500.0,306723439347.0
2015-07-01,8808.51,8411.91,9103.09,8385.43,17129742600.0,287642385805.0
2015-07-02,8369.49,7835.1,8433.52,7787.1,15697383500.0,236427497483.0
2015-07-03,7530.27,7355.49,7930.15,7249.31,15610599300.0,211908122079.0
2015-07-06,7842.43,7236.0,7842.43,6883.61,23075438500.0,295173221184.0
2015-07-07,6977.55,6763.53,7030.98,6763.12,11411596100.0,130756874731.0
2015-07-08,6444.67,6602.37,6702.28,6444.25,27534075900.0,306332690164.0
2015-07-09,6525.12,6896.35,6896.49,6525.12,9581574700.0,113774457717.0
